UF,Cidade,CEP Inicial,CEP Final,Tipo,Prazo
MS,Alcinopolis,79530000,79539999,Redespacho,6
MG,Itaobim,39625000,39625999,Redespacho,7
PI,Francisco Santos,64645000,64645999,Redespacho,8
RN,Encanto,59905000,59905999,Redespacho,8
GO,Cachoeira Alta,75870000,75870999,Redespacho,7
MS,Inocencia,79580000,79589999,Redespacho,7
MG,Cristais,37275000,37277999,Redespacho,6
GO,Itaja,75815000,75815999,Redespacho,7
SP,Porto Feliz,18540000,18540999,Interior,6
MG,Entre Folhas,35324000,35324999,Redespacho,6
MG,Rio Casca,35370000,35370999,Redespacho,5
MG,Japaraiba,35580000,35581999,Redespacho,5
MG,Raposos,34400000,34499999,Redespacho,5
MG,Resende Costa,36340000,36344999,Redespacho,5
MG,Barroso,36212000,36212999,Redespacho,5
SC,Cordilheira Alta,89819000,89819999,Interior,4
AL,Branquinha,57830000,57830999,Interior,7
SP,Nazare Paulista,12960000,12960000,Interior,5
MT,Gloria Doeste,78293000,78293000,Interior,9
BA,Santa Maria Da Vitoria,47640000,47640999,Redespacho,9
BA,Tanhacu,46600000,46600000,Redespacho,9
CE,Quixeramobim,63800000,63859999,Redespacho,3
CE,Quixelo,63515000,63519999,Redespacho,4
RJ,Guapimirim,25940001,25949999,Redespacho,6
MG,Novo Oriente De Minas,39817000,39817999,Redespacho,7
MG,Sao Jose Do Divino,39848000,39848999,Redespacho,7
MG,Glaucilandia,39592000,39593999,Redespacho,7
PE,Jatoba,56470000,56479999,Redespacho,9
MT,Marcelandia,78535000,78535000,Redespacho,9
MG,Luislandia,39336000,39337999,Redespacho,7
SP,Piracicaba,13404352,13404803,Redespacho,3
MG,Rubelita,39565000,39567999,Redespacho,7
MG,Jose Goncalves De Minas,39642000,39643999,Redespacho,7
MG,Curral De Dentro,39569000,39569999,Redespacho,7
MG,Arinos,38680000,38688999,Redespacho,7
MG,Felisburgo,39895000,39895999,Redespacho,7
MG,Limeira Do Oeste,38295000,38295999,Redespacho,7
MG,Matias Cardoso,39478000,39479999,Redespacho,7
PR,Arapongas,86700001,86714999,Redespacho,5
MG,Urucuia,38649000,38649999,Redespacho,7
MG,Nova Porteirinha,39525000,39525999,Redespacho,7
PB,Itatuba,58378000,58378000,Redespacho,4
SP,Rubiacea,16750000,16750999,Interior,5
MG,Montalvania,39495000,39495999,Redespacho,7
MG,Fronteira Dos Vales,39870000,39872999,Redespacho,7
MG,Sao Francisco De Sales,38260000,38260999,Redespacho,7
MG,Gurinhata,38310000,38310999,Redespacho,7
MG,Uniao De Minas,38288000,38289999,Redespacho,7
PR,Sao Pedro Do Iguacu,85929000,85929999,Redespacho,5
MG,Divisa Alegre,39995000,39997999,Redespacho,7
SP,Emilianopolis,19350000,19350999,Interior,5
SE,Santa Rosa De Lima,49640000,49640999,Interior,6
PB,Barra De Santana,58458000,58458000,Redespacho,5
MG,Rubim,39950000,39950999,Redespacho,7
MG,Ninheira,39553000,39554999,Redespacho,7
MG,Monte Formoso,39893000,39894999,Redespacho,7
MG,Lontra,39437000,39439999,Redespacho,7
MG,Comendador Gomes,38250000,38259999,Redespacho,7
MG,Divisopolis,39912000,39912999,Redespacho,7
MG,Pedrinopolis,38178000,38179999,Redespacho,7
MG,Padre Carvalho,39573000,39574999,Redespacho,7
MG,Bandeira,39917000,39919999,Redespacho,7
MG,Santo Antonio Do Retiro,39538000,39539999,Redespacho,7
MG,Planura,38220000,38220999,Redespacho,7
MG,Vargem Grande Do Rio Pardo,39535000,39535999,Redespacho,7
MG,Itacarambi,39470000,39471999,Redespacho,7
MG,Berizal,39555000,39557999,Redespacho,7
MG,Patis,39378000,39379999,Redespacho,7
PR,Sertanopolis,86170000,86170999,Redespacho,6
SP,Santo Expedito,19190000,19190999,Interior,4
PR,Assai,86220000,86220999,Redespacho,5
MG,Frei Inocencio,35112000,35112999,Redespacho,6
MG,Tumiritinga,35125000,35129999,Redespacho,6
RN,Nisia Floresta,59164000,59164999,Redespacho,6
DF,Recanto Das Emas,72600000,72699999,Interior,4
SP,Glicerio,16270000,16270999,Interior,5
SC,Balneario Rincao,88828000,88828999,Redespacho,5
BA,Jaborandi,47655000,47655999,Redespacho,8
MS,Japora,79985000,79989999,Redespacho,8
MS,Anaurilandia,79770000,79770999,Interior,8
RS,Gravatai,94000000,94099999,Capital,3
MS,Caracol,79270000,79270999,Interior,8
MS,Juti,79955000,79955999,Interior,7
DF,Santa Maria,72500000,72599999,Redespacho,4
SP,Inubia Paulista,17760000,17760999,Interior,5
MS,Taquarussu,79765000,79769999,Redespacho,8
PR,Bela Vista Do Paraiso,86130000,86130999,Redespacho,5
PR,Nova Fatima,86310000,86310999,Redespacho,5
PR,Maua Da Serra,86828000,86828999,Redespacho,5
PB,Curral De Cima,58291000,58291999,Interior,5
PR,Porecatu,86160000,86160999,Redespacho,5
MA,Maraja Do Sena,65714000,65714999,Redespacho,8
PB,Cubati,58167000,58167000,Redespacho,5
PR,Santa Mariana,86350000,86350999,Redespacho,5
MG,Santa Maria Do Salto,39928000,39929999,Redespacho,7
MG,Mata Verde,39915000,39915999,Redespacho,7
MG,Serranopolis De Minas,39518000,39519999,Redespacho,7
RN,Bento Fernandes,59555000,59555999,Redespacho,6
RN,Riachuelo,59470000,59470999,Redespacho,6
SC,Morro Grande,88925000,88925999,Redespacho,7
RJ,Engenheiro Paulo De Frontin,26650000,26650999,Redespacho,5
RJ,Engenheiro Paulo De Frontin,26660000,26660999,Redespacho,5
SC,Caibi,89888000,89888999,Interior,7
SE,Santa Luzia Do Itanhy,49230000,49230999,Redespacho,6
MA,Bom Lugar,65704000,65704999,Redespacho,7
MA,Sucupira Do Riachao,65668000,65669999,Redespacho,8
MA,Cajapio,65230000,65232999,Redespacho,7
MA,Godofredo Viana,65285000,65287999,Redespacho,7
SC,Iraceminha,89891000,89891999,Interior,9
SP,Joao Ramalho,19680000,19680999,Interior,5
PR,Iguaracu,86750000,86750999,Redespacho,4
SC,Anitapolis,88475000,88475999,Redespacho,5
MG,Pescador,35114000,35114999,Redespacho,6
SE,Sao Miguel Do Aleixo,49535000,49535999,Redespacho,6
PR,Sao Manoel Do Parana,87215000,87219999,Redespacho,6
PR,Santa Amelia,86370000,86370999,Redespacho,5
SP,Taiacu,14725000,14725999,Redespacho,5
PB,Pedro Regis,58273000,58273000,Redespacho,7
MG,Naque,35117000,35117999,Redespacho,6
PB,Riachao,58235000,58237999,Redespacho,7
SC,Santa Terezinha Do Progresso,89983000,89983000,Interior,9
SC,Jupia,89839000,89839999,Interior,9
PB,Duas Estradas,58265000,58267999,Interior,5
PB,Juarez Tavora,58387000,58387000,Redespacho,7
PB,Serra Da Raiz,58260000,58260000,Redespacho,7
MG,Jaguaracu,35188000,35188999,Redespacho,5
PB,Quixaba,58733000,58733000,Redespacho,8
PB,Sao Jose Do Bonfim,58725000,58725000,Redespacho,8
PB,Cacimba De Areia,58730000,58730000,Redespacho,8
PR,Alvorada Do Sul,86150000,86159999,Redespacho,5
RN,Senador Eloi De Souza,59250000,59250999,Redespacho,6
MA,Icatu,65170000,65179999,Redespacho,5
RN,Vila Flor,59192000,59192999,Redespacho,6
SE,Cumbe,49660000,49660999,Redespacho,6
PR,Guaraci,86620000,86620999,Redespacho,5
MA,Feira Nova Do Maranhao,65995000,65999999,Redespacho,8
MA,Governador Newton Bello,65363000,65364999,Redespacho,6
MA,Matoes Do Norte,65468000,65469999,Redespacho,7
SC,Saltinho,89981000,89981999,Interior,8
MG,Campanario,39835000,39835999,Redespacho,6
MA,Satubinha,65709000,65709999,Redespacho,7
MA,Graca Aranha,65785000,65789999,Redespacho,8
MA,Fernando Falcao,65964000,65967999,Redespacho,8
MA,Lajeado Novo,65937000,65937999,Redespacho,8
MA,Santa Filomena Do Maranhao,65768000,65769999,Redespacho,8
MA,Nova Iorque,65880000,65884999,Redespacho,8
PR,Sao Jeronimo Da Serra,86270000,86270999,Redespacho,4
RN,Varzea,59185000,59185999,Redespacho,6
MG,Nova Modica,35113000,35113999,Redespacho,6
PB,Livramento,58690000,58690000,Redespacho,9
PB,Sao Domingos,58853000,58854999,Redespacho,11
SP,Analandia,13550000,13559999,Redespacho,6
MA,Porto Rico Do Maranhao,65263000,65264999,Redespacho,8
